location,date,total_deaths,total_vaccinations,population_density,median_age,aged_70_older,gdp_per_capita,hospital_beds_per_thousand,human_development_index
Italy,2/3/2021,89820,2319915,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/4/2021,90241,2428521,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/5/2021,90618,2536348,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/6/2021,91003,2614284,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/7/2021,91273,2656595,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/8/2021,91580,2723614,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/9/2021,92002,2790752,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/10/2021,92338,2863951,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/11/2021,92729,2939142,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/12/2021,93045,3013550,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/13/2021,93356,3066404,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/14/2021,93577,3096409,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/15/2021,93835,3159425,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/16/2021,94171,3230846,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/17/2021,94540,3311501,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/18/2021,94887,3401971,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/19/2021,95235,3495428,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/20/2021,95486,3574022,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/21/2021,95718,3625217,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/22/2021,95992,3731284,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/23/2021,96348,3838244,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/24/2021,96666,3960769,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/25/2021,96974,4089760,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/26/2021,97227,4228879,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/27/2021,97507,4356028,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,2/28/2021,97699,4434577,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/1/2021,97945,4570751,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/2/2021,98288,4733335,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/3/2021,98635,4921267,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/4/2021,98974,5120010,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/5/2021,99271,5326919,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/6/2021,99578,5505446,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/7/2021,99785,5608706,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/8/2021,100103,5790981,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/9/2021,100479,5987060,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/10/2021,100811,6203627,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/11/2021,101184,6428931,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/12/2021,101564,6642157,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/13/2021,101881,6819636,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/14/2021,102145,6925873,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/15/2021,102499,7101530,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/16/2021,103001,7242290,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/17/2021,103432,7408638,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/18/2021,103855,7572876,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/19/2021,104241,7749453,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/20/2021,104642,7925804,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/21/2021,104942,8056488,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/22/2021,105328,8253214,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/23/2021,105879,8480365,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/24/2021,106339,8738726,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/25/2021,106799,9010564,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/26/2021,107256,9283241,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/27/2021,107636,9524849,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/28/2021,107933,9688789,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/29/2021,108350,9932976,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/30/2021,108879,10203697,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,3/31/2021,109346,10511051,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/1/2021,109847,10799672,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/2/2021,110328,11083200,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/3/2021,110704,11314025,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/4/2021,111030,11410297,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/5/2021,111326,11581524,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/6/2021,111747,11868245,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/7/2021,112374,12202822,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/8/2021,112861,12542765,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/9/2021,113579,12879372,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/10/2021,113923,13201308,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/11/2021,114254,13403794,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/12/2021,114612,13671908,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/13/2021,115088,13962253,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/14/2021,115557,14284540,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/15/2021,115937,14637442,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/16/2021,116366,15018788,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/17/2021,116676,15379740,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/18/2021,116927,15622526,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/19/2021,117243,15934266,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/20/2021,117633,16268970,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/21/2021,117997,16643238,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/22/2021,118357,17043693,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/23/2021,118699,17450191,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/24/2021,119021,17838245,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/25/2021,119238,18106545,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/26/2021,119539,18451932,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/27/2021,119912,18826456,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/28/2021,120256,19236422,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/29/2021,120544,19767764,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,4/30/2021,120807,20297712,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/1/2021,121033,20731990,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/2/2021,121177,21102826,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/3/2021,121433,21516646,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/4/2021,121738,21970094,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/5/2021,122005,22457074,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/6/2021,122263,22979120,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/7/2021,122470,23525263,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/8/2021,122694,24039862,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/9/2021,122833,24424197,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/10/2021,123031,24866399,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/11/2021,123282,25324930,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/12/2021,123544,25810702,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/13/2021,123745,26340964,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/14/2021,123927,26897010,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/15/2021,124063,27442730,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/16/2021,124156,27853269,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/17/2021,124296,28321322,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/18/2021,124497,28791730,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/19/2021,124646,29279930,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/20/2021,124810,29834775,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/21/2021,125028,30407541,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/22/2021,125153,30930989,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/23/2021,125225,31339128,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/24/2021,125335,31804322,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/25/2021,125501,32284640,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/26/2021,125622,32813062,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/27/2021,125793,33404303,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/28/2021,125919,33999866,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/29/2021,126002,34525233,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/30/2021,126046,34927932,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,5/31/2021,126128,35408401,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/1/2021,126221,35877651,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/2/2021,126283,36290192,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/3/2021,126342,36888372,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/4/2021,126415,37521792,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/5/2021,126472,38140955,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/6/2021,126523,38653718,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/7/2021,126588,39225473,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/8/2021,126690,39808327,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/9/2021,126767,40403211,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/10/2021,126855,41037789,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/11/2021,126924,41661411,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/12/2021,126976,42228499,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/13/2021,127002,42664408,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/14/2021,127038,43198546,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/15/2021,127101,43735596,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/16/2021,127153,44293985,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/17/2021,127190,44899382,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/18/2021,127225,45509405,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/19/2021,127253,46068911,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/20/2021,127270,46506855,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/21/2021,127291,47065988,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/22/2021,127322,47638079,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/23/2021,127352,48206946,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/24/2021,127362,48819145,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/25/2021,127418,49437135,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/26/2021,127458,49992663,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/27/2021,127472,50424577,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/28/2021,127500,50984454,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/29/2021,127542,51548196,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,6/30/2021,127566,52122062,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/1/2021,127587,52691570,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/2/2021,127615,53247468,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/3/2021,127637,53774866,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/4/2021,127649,54189588,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/5/2021,127680,54730435,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/6/2021,127704,55269145,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/7/2021,127718,55817851,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/8/2021,127731,56403792,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/9/2021,127756,57002866,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/10/2021,127768,57572142,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/11/2021,127775,57983524,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/12/2021,127788,58550796,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/13/2021,127808,59122667,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/14/2021,127831,59690251,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/15/2021,127840,60304905,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/16/2021,127851,60901488,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/17/2021,127864,61439748,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/18/2021,127867,61884814,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/19/2021,127874,62459807,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/20/2021,127884,63027568,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/21/2021,127905,63612103,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/22/2021,127920,64219102,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/23/2021,127937,64806938,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/24/2021,127942,65302107,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/25/2021,127949,65665371,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/26/2021,127971,66230517,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/27/2021,127995,66804123,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/28/2021,128010,67343487,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/29/2021,128029,67883425,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/30/2021,128047,68399256,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,7/31/2021,128063,68831787,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/1/2021,128068,69127746,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/2/2021,128088,69605682,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/3/2021,128115,70074428,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/4/2021,128136,70552383,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/5/2021,128163,71014299,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/6/2021,128187,71453556,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/7/2021,128209,71798732,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/8/2021,128220,72058263,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/9/2021,128242,72465638,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/10/2021,128273,72843000,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/11/2021,128304,73201790,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/12/2021,128334,73540531,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/13/2021,128379,73837019,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/14/2021,128413,73965509,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/15/2021,128432,74018281,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/16/2021,128456,74253138,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/17/2021,128510,74504053,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/18/2021,128579,74763429,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/19/2021,128634,75005721,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/20/2021,128683,75236438,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/21/2021,128728,75392666,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/22/2021,128751,75505791,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/23/2021,128795,75816246,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/24/2021,128855,76096972,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/25/2021,128914,76391704,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/26/2021,128957,76673516,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/27/2021,129002,76963746,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/28/2021,129056,77190659,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/29/2021,129093,77351417,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/30/2021,129146,77701512,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,8/31/2021,129221,78025289,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/1/2021,129290,78338873,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/2/2021,129352,78637081,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/3/2021,129410,78932735,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/4/2021,129466,79153178,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/5/2021,129515,79296173,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/6/2021,129567,79585553,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/7/2021,129638,79867742,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/8/2021,129707,80138961,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/9/2021,129766,80416985,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/10/2021,129828,80690267,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/11/2021,129885,80895186,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/12/2021,129919,81027172,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/13/2021,129955,81283379,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/14/2021,130027,81522280,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/15/2021,130100,81745539,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/16/2021,130167,81961262,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/17/2021,130233,82179235,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/18/2021,130284,82385941,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/19/2021,130310,82516526,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/20/2021,130354,82782495,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/21/2021,130421,83037783,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/22/2021,130488,83288736,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/23/2021,130551,83517718,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/24/2021,130603,83751943,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/25/2021,130653,83956227,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/26/2021,130697,84083064,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/27/2021,130742,84304058,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/28/2021,130807,84505411,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/29/2021,130870,84701624,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,9/30/2021,130921,84904149,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/1/2021,130973,85079638,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/2/2021,130998,85229127,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/3/2021,131031,85314506,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/4/2021,131068,85487432,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/5/2021,131118,85650899,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/6/2021,131157,85807604,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/7/2021,131198,85966426,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/8/2021,131228,86137414,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/9/2021,131274,86284664,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/10/2021,131301,86369356,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/11/2021,131335,86550737,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/12/2021,131384,86738241,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/13/2021,131421,86940685,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/14/2021,131461,87162719,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/15/2021,131503,87378674,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/16/2021,131517,87547723,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/17/2021,131541,87650594,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/18/2021,131585,87844516,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/19/2021,131655,88026052,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/20/2021,131688,88210550,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/21/2021,131724,88397546,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/22/2021,131763,88571840,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/23/2021,131802,88702697,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/24/2021,131826,88768708,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/25/2021,131856,88933258,205.859,47.9,16.24,31676.2,3.18,0.892
Italy,10/26/2021,131904,89092469,205.859,47.9,16.24,31676.2,3.18,0.892
Malaysia,1/24/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,1/25/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,1/26/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,1/27/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,1/28/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,1/29/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,1/30/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,1/31/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/1/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/2/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/3/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/4/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/5/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/6/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/7/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/8/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/9/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/10/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/11/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/12/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/13/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/14/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/15/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/16/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/17/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/18/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/19/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/20/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/21/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/22/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/23/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/24/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/25/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/26/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/27/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/28/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,2/29/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/1/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/2/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/3/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/4/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/5/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/6/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/7/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/8/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/9/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/10/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/11/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/12/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/13/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/14/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/15/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/16/2020,0,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/17/2020,2,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/18/2020,2,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/19/2020,2,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/20/2020,3,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/21/2020,7,0,96.254,29.9,3.407,10401.79,1.9,0.81
Malaysia,3/22/2020,11,0,96.254,29.9,3.407,10401.79,1.9,0.81
